label,trajectory,ids
1,"[[100, 32], [97, 33], [98, 32], [95, 33], [91, 33], [89, 33], [83, 31], [76, 28], [72, 27], [63, 26], [54, 26], [51, 27], [46, 27], [43, 27], [40, 27], [42, 25]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[132, 68], [128, 60], [124, 56], [119, 49], [112, 40], [108, 36], [101, 29], [94, 21], [90, 17], [85, 12]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[132, 22], [133, 23], [133, 20], [136, 17], [143, 13], [152, 9], [159, 6]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[116, 39], [118, 32], [121, 30], [127, 26], [134, 21], [137, 20], [144, 15], [151, 11], [155, 9]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[123, 12], [127, 19], [127, 21], [130, 24], [138, 21], [143, 18], [152, 11], [158, 2], [163, 0]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[115, 70], [119, 66], [140, 60], [153, 55], [158, 53], [170, 46], [186, 35], [195, 29], [215, 19], [228, 10], [235, 5], [246, 0]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[59, 55], [62, 52], [70, 45], [79, 40], [85, 37], [94, 32], [103, 28], [103, 27]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[69, 10], [67, 11], [70, 11], [71, 11], [75, 11], [79, 11], [81, 11]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[70, 32], [72, 29], [75, 26], [81, 21], [84, 16], [86, 13]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[79, 17], [77, 15], [76, 14], [78, 11], [81, 11]]","[[1], [1], [1], [1], [1]]"
1,"[[132, 54], [127, 53], [114, 50], [103, 48], [96, 47], [93, 48], [90, 39], [88, 34], [94, 29], [100, 26], [113, 21], [130, 18], [137, 18], [155, 20], [171, 26], [180, 25], [194, 23], [202, 23], [206, 24], [206, 28], [198, 25], [189, 26], [187, 26], [179, 30], [172, 38], [169, 45]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[111, 73], [121, 56], [132, 51], [139, 47], [156, 43], [170, 40], [180, 39], [190, 36]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[147, 22], [145, 27], [143, 39], [142, 52], [143, 57], [144, 72]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[146, 67], [152, 59], [163, 44], [174, 33], [179, 27], [187, 18], [193, 12], [195, 9]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[92, 12], [92, 13], [93, 17], [93, 20], [93, 26], [91, 31], [90, 34], [89, 41], [89, 48], [89, 53]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[40, 58], [43, 57], [49, 55], [56, 54], [59, 54], [63, 54], [66, 53], [67, 53], [68, 54], [65, 47], [64, 44], [62, 35], [62, 26], [63, 22], [64, 16], [63, 12], [62, 11], [64, 11], [64, 10], [63, 10], [64, 10], [66, 12]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[192, 20], [200, 30], [202, 34], [212, 48], [227, 60], [223, 61]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[103, 69], [105, 63], [112, 56], [116, 52], [121, 47], [127, 41], [129, 39], [131, 35], [132, 34], [132, 34], [130, 34], [131, 35], [131, 35], [132, 36], [132, 36], [131, 36], [130, 36], [128, 33], [129, 32], [132, 29], [136, 29], [138, 28], [141, 27], [141, 29], [142, 32], [144, 37], [148, 42], [153, 43]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[175, 0], [177, 0], [178, 3], [178, 9], [177, 13], [171, 15], [169, 7], [165, 1], [161, 0], [159, 4], [158, 9], [154, 17]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[76, 64], [80, 57], [78, 55], [89, 48], [95, 43], [98, 39], [103, 33], [106, 30], [108, 29], [111, 27], [117, 27], [120, 27], [123, 29], [126, 32], [124, 35], [121, 37], [112, 41], [108, 44], [107, 46], [105, 47], [102, 47], [101, 47], [98, 48], [95, 48], [94, 48], [93, 49]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[62, 46], [60, 42], [62, 31], [65, 22], [67, 17], [68, 11], [70, 9]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[94, 18], [96, 20], [100, 20], [107, 20], [115, 16], [119, 12]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[120, 12], [119, 18], [120, 20], [120, 21], [124, 19], [126, 17], [130, 10]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[72, 11], [70, 11], [72, 12], [75, 11], [80, 8]]","[[1], [1], [1], [1], [1]]"
1,"[[135, 46], [137, 39], [142, 38], [156, 32], [160, 26]]","[[1], [1], [1], [1], [1]]"
1,"[[119, 25], [118, 26], [117, 29], [115, 32], [114, 34], [113, 39]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[198, 39], [197, 39], [198, 39], [203, 41], [205, 44], [207, 52], [210, 61], [211, 67], [210, 76]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[5, 56], [5, 51], [5, 48], [6, 43], [8, 39], [12, 36], [14, 31], [20, 26], [25, 24], [33, 22], [24, 19], [27, 17], [21, 16], [12, 16], [13, 16], [27, 18], [28, 17], [29, 16], [34, 20], [37, 23], [38, 28], [37, 33], [36, 34], [32, 35], [30, 34], [37, 32], [38, 28], [39, 27], [41, 26], [44, 23], [49, 19], [53, 15], [49, 12]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[75, 26], [75, 27], [71, 22], [75, 16], [74, 13], [77, 6], [84, 0]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[133, 0], [146, 0], [156, 0], [161, 0], [162, 11], [155, 18], [151, 18], [148, 18], [147, 15], [149, 11], [156, 4]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[12, 15], [9, 25], [9, 25], [11, 25], [16, 19], [17, 15], [36, 10]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[109, 41], [112, 45], [113, 46], [115, 48], [116, 48], [115, 49]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[116, 70], [124, 70], [126, 65], [127, 61], [127, 60], [130, 62], [130, 58], [138, 52], [142, 48], [149, 37]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[203, 0], [199, 4], [192, 5], [185, 7], [181, 9], [175, 15], [149, 17], [140, 19]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[50, 51], [38, 46], [31, 44], [19, 43], [14, 42], [12, 41], [11, 39], [10, 36], [9, 33], [9, 29]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[153, 56], [157, 52], [167, 50], [175, 50], [177, 50], [187, 56], [187, 51], [185, 43]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[14, 13], [19, 14], [24, 15], [34, 17], [44, 20], [50, 21], [59, 21], [70, 22]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[132, 61], [135, 62], [141, 62], [145, 58], [146, 57], [151, 55], [152, 53], [167, 55], [176, 56], [174, 56], [174, 56], [175, 58], [175, 60], [177, 60], [178, 61], [177, 61], [177, 63], [175, 63], [168, 60], [170, 61], [171, 62], [170, 57], [169, 56], [173, 59], [180, 60], [179, 60], [174, 57], [169, 54], [169, 54], [165, 54], [161, 58], [160, 63]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[191, 0], [191, 3], [191, 5], [188, 10], [187, 13]]","[[1], [1], [1], [1], [1]]"
1,"[[187, 3], [188, 4], [193, 7], [195, 6], [197, 5], [199, 0]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[217, 0], [215, 2], [213, 4], [211, 9], [209, 8], [208, 7]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[111, 50], [113, 45], [117, 35], [123, 23], [127, 17], [133, 10], [137, 1], [139, 0]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[157, 12], [162, 6], [171, 5], [173, 5], [180, 9]]","[[1], [1], [1], [1], [1]]"
1,"[[5, 46], [5, 42], [13, 34], [27, 29], [32, 27], [43, 22], [54, 16], [59, 13]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[144, 4], [150, 14], [152, 18], [153, 25], [150, 29], [145, 29]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[99, 54], [105, 53], [111, 51], [114, 54], [116, 58], [123, 65], [126, 69], [127, 70], [130, 69]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[114, 39], [110, 37], [104, 31], [99, 22], [97, 19], [84, 14]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[108, 59], [104, 58], [105, 59], [107, 59], [109, 60]]","[[1], [1], [1], [1], [1]]"
1,"[[85, 34], [85, 39], [87, 45], [88, 50], [89, 50]]","[[1], [1], [1], [1], [1]]"
1,"[[166, 27], [165, 31], [165, 34], [165, 41], [164, 47]]","[[1], [1], [1], [1], [1]]"
1,"[[61, 9], [51, 14], [48, 17], [42, 20], [34, 17], [32, 14], [28, 10]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[150, 66], [156, 68], [160, 69], [166, 69], [167, 68], [169, 70]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[251, 90], [247, 87], [247, 87], [247, 86], [248, 86], [247, 86], [248, 86], [249, 87], [250, 88], [255, 84], [262, 76], [263, 74], [267, 80]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[130, 3], [135, 2], [145, 0], [154, 0], [158, 0], [164, 0]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[97, 39], [91, 41], [87, 41], [86, 44], [89, 49], [91, 50], [94, 50], [95, 50], [95, 49], [96, 45], [98, 42], [99, 40], [101, 38], [104, 36], [105, 35], [107, 33], [110, 31], [111, 31], [115, 28], [120, 26], [123, 25], [128, 22], [134, 20], [137, 19]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[99, 61], [94, 48], [93, 44], [89, 34], [94, 25], [97, 20], [105, 12], [111, 12], [115, 11]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[98, 47], [100, 49], [105, 45], [107, 35]]","[[1], [1], [1], [1]]"
1,"[[228, 89], [224, 81], [223, 81], [224, 83], [224, 88]]","[[1], [1], [1], [1], [1]]"
1,"[[286, 78], [285, 77], [285, 77], [283, 78], [275, 73], [269, 71], [265, 69]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[229, 90], [231, 86], [225, 90]]","[[1], [1], [1]]"
1,"[[236, 0], [235, 0], [235, 6], [236, 11], [237, 12], [241, 9], [244, 2], [246, 0]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[262, 86], [266, 83], [265, 84], [260, 88], [258, 93]]","[[1], [1], [1], [1], [1]]"
1,"[[280, 38], [278, 35], [277, 34], [275, 35], [274, 38]]","[[1], [1], [1], [1], [1]]"
1,"[[59, 46], [58, 44], [56, 40], [61, 38], [65, 38], [65, 38], [66, 37], [66, 36], [69, 35], [72, 34], [78, 37], [80, 39], [85, 41]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[154, 43], [159, 43], [169, 46], [171, 46], [171, 47], [170, 48], [167, 48], [168, 49], [169, 47], [170, 48], [165, 44], [164, 44], [163, 41], [160, 42]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[122, 47], [132, 48], [136, 47], [141, 47], [139, 46], [139, 45], [132, 46], [131, 46], [131, 46], [131, 46]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[200, 63], [201, 63], [202, 64], [202, 64], [202, 63], [201, 64], [202, 64], [202, 64]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[163, 0], [164, 0], [167, 7], [167, 14], [167, 22]]","[[1], [1], [1], [1], [1]]"
1,"[[13, 13], [16, 15], [14, 17], [14, 19], [15, 22], [17, 26], [20, 30], [26, 40], [30, 50], [31, 56]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[46, 57], [49, 57], [56, 55]]","[[1], [1], [1]]"
1,"[[268, 69], [264, 68], [262, 75], [261, 80], [263, 83], [267, 83], [268, 83], [269, 84]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[101, 57], [98, 57], [87, 47], [89, 45]]","[[1], [1], [1], [1]]"
1,"[[167, 60], [164, 56], [163, 55], [162, 55], [159, 53], [160, 50]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[204, 71], [202, 64], [204, 64], [205, 64], [204, 65]]","[[1], [1], [1], [1], [1]]"
1,"[[94, 58], [100, 44], [95, 39], [104, 39], [100, 42], [100, 48], [102, 47], [115, 49], [114, 49], [115, 49], [116, 49], [116, 49], [118, 45], [120, 43], [120, 43], [131, 44], [137, 44], [138, 42], [138, 46]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[193, 70], [195, 63], [195, 63], [195, 58], [195, 56], [194, 51], [194, 48]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[193, 36], [191, 26], [187, 25], [186, 30], [186, 34]]","[[1], [1], [1], [1], [1]]"
1,"[[184, 49], [184, 50], [184, 57], [186, 63], [186, 64], [187, 66], [188, 69]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[101, 39], [109, 35], [120, 31], [132, 28], [133, 37], [135, 45]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[88, 46], [88, 47], [87, 48], [88, 50], [90, 54], [90, 59], [88, 63]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[272, 57], [269, 57], [264, 58], [262, 58], [261, 58], [258, 58], [257, 58], [255, 57]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[118, 70], [121, 69], [130, 66], [131, 65], [134, 66], [135, 68], [138, 73], [144, 79]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[120, 34], [122, 29], [125, 28], [134, 28], [142, 28], [138, 23], [130, 22]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[141, 77], [146, 71], [148, 69], [147, 68], [155, 66], [159, 66], [163, 67]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[112, 16], [114, 17], [115, 24], [113, 29], [113, 32], [116, 35], [115, 35]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[53, 52], [59, 50], [64, 48], [68, 48], [70, 47], [73, 46], [74, 46], [77, 47], [61, 36]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[207, 81], [214, 80], [224, 78], [233, 73], [236, 69], [241, 63], [246, 55], [249, 51]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[53, 61], [57, 52], [57, 45], [61, 44], [67, 42], [72, 39], [72, 38], [81, 37], [84, 38], [90, 42]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[227, 81], [236, 79], [238, 80], [236, 82], [236, 85], [236, 87], [233, 91], [233, 93]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[258, 66], [262, 75], [264, 77], [270, 78], [269, 74], [266, 71], [258, 68], [266, 76], [266, 80]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[223, 88], [217, 83], [214, 83], [211, 84], [212, 83]]","[[1], [1], [1], [1], [1]]"
1,"[[70, 41], [71, 41], [71, 43], [69, 43], [71, 42]]","[[1], [1], [1], [1], [1]]"
1,"[[98, 43], [101, 44], [105, 49], [114, 57], [119, 59]]","[[1], [1], [1], [1], [1]]"
1,"[[168, 66], [174, 67], [183, 67], [187, 67], [192, 65], [197, 61], [198, 59], [199, 57], [199, 58]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[104, 37], [99, 37], [99, 36], [97, 39], [102, 43], [103, 45], [108, 41], [108, 40]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[290, 46], [291, 41], [287, 40], [286, 40], [287, 42]]","[[1], [1], [1], [1], [1]]"
1,"[[81, 31], [83, 30], [83, 32], [84, 31], [81, 33], [66, 40]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[213, 38], [214, 34], [212, 28], [212, 31]]","[[1], [1], [1], [1]]"
1,"[[93, 27], [93, 29], [101, 36], [108, 39], [112, 38], [115, 37], [116, 38], [120, 38], [113, 28], [111, 28], [110, 28], [109, 30]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[104, 69], [106, 68], [111, 67], [116, 68], [124, 68]]","[[1], [1], [1], [1], [1]]"
1,"[[212, 66], [206, 60], [202, 53], [201, 50], [198, 44], [193, 42], [195, 44], [203, 47], [205, 56], [204, 61]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[252, 97], [256, 91], [256, 88], [257, 85], [262, 83], [262, 83], [263, 80], [266, 77], [267, 76], [272, 76], [277, 75]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[216, 64], [221, 61], [220, 61], [222, 64], [219, 67]]","[[1], [1], [1], [1], [1]]"
1,"[[226, 83], [228, 86], [227, 85], [227, 82], [222, 79]]","[[1], [1], [1], [1], [1]]"
1,"[[106, 57], [111, 57], [120, 59], [124, 59], [125, 60], [128, 58]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[208, 64], [208, 69], [206, 72], [206, 72], [206, 68], [207, 66], [207, 65], [207, 61], [206, 57], [206, 56]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[283, 74], [275, 69], [273, 70], [271, 73], [267, 71], [270, 70], [269, 72], [266, 75], [270, 77]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[188, 40], [186, 35], [181, 24], [182, 27], [184, 32]]","[[1], [1], [1], [1], [1]]"
1,"[[259, 96], [262, 94], [263, 91], [259, 92]]","[[1], [1], [1], [1]]"
1,"[[136, 30], [148, 29], [149, 28], [150, 27], [155, 24], [158, 21], [156, 16], [157, 11], [157, 12], [163, 19]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[92, 51], [91, 47], [94, 56], [99, 48], [100, 43], [102, 42], [102, 42], [102, 43], [102, 43], [104, 46], [106, 45], [106, 40], [110, 38], [117, 33], [124, 32], [122, 33], [118, 34], [112, 38], [108, 38], [108, 39], [109, 41], [109, 41], [109, 39]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[190, 59], [189, 57], [189, 57], [191, 61], [191, 63]]","[[1], [1], [1], [1], [1]]"
1,"[[50, 45], [58, 42], [63, 41], [72, 43], [75, 44], [75, 44], [80, 39], [88, 29], [90, 22], [80, 13], [81, 24], [89, 28], [90, 28], [84, 27], [79, 27], [68, 33]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[196, 74], [198, 75], [198, 76], [201, 79], [201, 78]]","[[1], [1], [1], [1], [1]]"
1,"[[64, 30], [66, 29], [70, 31], [76, 38], [79, 40]]","[[1], [1], [1], [1], [1]]"
1,"[[112, 73], [114, 70], [115, 71], [115, 71], [116, 70], [118, 70], [118, 68]]","[[1], [1], [1], [1], [1], [1], [1]]"
1,"[[300, 64], [298, 61], [293, 57], [297, 59], [299, 60], [297, 60], [303, 56], [303, 54], [298, 53], [295, 59], [293, 64]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[181, 57], [188, 58], [197, 58], [199, 57], [198, 60]]","[[1], [1], [1], [1], [1]]"
1,"[[84, 31], [86, 28], [94, 18], [96, 12], [96, 17], [93, 21]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[274, 68], [274, 70], [275, 74], [274, 77], [275, 76], [276, 74], [276, 75], [276, 77]]","[[1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[195, 71], [197, 72], [199, 71], [201, 70], [204, 69], [205, 70]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[69, 61], [70, 59], [73, 58], [78, 58], [87, 61], [96, 62]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[78, 56], [72, 50], [71, 49], [72, 48], [72, 48], [72, 47], [69, 47], [77, 50], [79, 50], [81, 51], [84, 51], [85, 51], [91, 51], [97, 52], [96, 53]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[203, 59], [203, 51], [200, 46], [201, 45], [200, 47], [195, 49], [188, 43], [183, 42], [183, 41], [186, 42], [188, 44], [192, 50], [195, 59], [203, 59]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[45, 48], [44, 47], [48, 46], [47, 47], [52, 48], [56, 47], [63, 48], [59, 47], [57, 48], [64, 46], [64, 43], [64, 44], [65, 44], [72, 46], [75, 45], [81, 35]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[73, 21], [64, 17], [56, 15], [58, 19], [57, 22], [63, 29], [69, 34], [71, 36], [78, 38], [75, 31], [77, 28], [82, 29], [85, 31], [88, 30], [91, 31], [89, 32], [89, 33], [91, 37], [90, 39], [92, 37], [96, 35], [97, 31], [98, 30], [100, 31], [97, 28], [94, 28], [93, 26], [91, 21], [90, 16], [91, 15], [93, 12], [97, 11], [96, 9], [87, 13]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[68, 56], [65, 56], [58, 51], [56, 50], [56, 50], [60, 49], [61, 49], [59, 45], [56, 38], [60, 35], [64, 33], [69, 29], [72, 27], [76, 27], [85, 31], [84, 33], [84, 36], [89, 39]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[266, 81], [266, 78], [267, 76], [271, 72], [270, 71], [271, 70], [272, 70], [270, 70], [269, 71]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[276, 76], [276, 73], [275, 73], [278, 74], [281, 77], [281, 78]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[207, 66], [206, 69], [206, 72], [204, 76], [209, 76], [204, 72], [201, 69], [201, 67], [201, 66], [201, 66]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[114, 40], [113, 37], [112, 37], [112, 34], [113, 33], [113, 34], [115, 33], [114, 34], [113, 34], [113, 37], [113, 41]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[88, 58], [82, 54], [80, 52], [76, 51], [70, 51], [69, 51]]","[[1], [1], [1], [1], [1], [1]]"
1,"[[191, 52], [192, 53], [193, 57], [194, 62], [195, 66], [198, 68], [199, 69], [200, 69], [203, 71], [206, 72], [206, 72], [212, 75]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[78, 40], [57, 34], [66, 38], [80, 45], [83, 45]]","[[1], [1], [1], [1], [1]]"
1,"[[62, 34], [58, 36], [57, 38], [58, 38], [57, 33]]","[[1], [1], [1], [1], [1]]"
1,"[[122, 57], [122, 52], [122, 51], [127, 49], [128, 51], [129, 51], [132, 52], [133, 52], [132, 53]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[280, 77], [276, 71], [271, 64], [270, 61], [269, 61]]","[[1], [1], [1], [1], [1]]"
1,"[[132, 48], [139, 48], [140, 47], [142, 45], [140, 45], [139, 47], [135, 50], [129, 53], [129, 50], [127, 47], [119, 45], [119, 46], [124, 47], [124, 48], [124, 49], [128, 50], [130, 51], [130, 50], [130, 41], [130, 34], [129, 32], [128, 32], [129, 33], [128, 34], [127, 37], [125, 41], [125, 43]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[253, 60], [250, 57], [254, 54], [257, 52], [261, 50], [266, 54], [267, 56], [270, 65], [275, 74], [274, 75]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[118, 43], [116, 42], [114, 45], [113, 46], [112, 49], [116, 50], [117, 50], [121, 50], [124, 52], [124, 52], [120, 53]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[101, 45], [99, 44], [100, 40], [103, 37], [105, 34], [106, 32], [106, 31], [108, 33], [114, 37], [116, 39], [118, 45], [123, 50]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
1,"[[279, 78], [281, 78], [281, 77], [281, 77], [281, 74], [279, 74], [279, 72], [280, 70], [282, 69], [284, 67], [289, 65], [290, 64], [289, 69], [291, 75]]","[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
